,WordText,WordTextLower,CategoryLabel
4576,a grant year,a grant year,DATE
4577,First 3 years,first 3 years,DATE
4578,1061(2,1061(2,CARDINAL
4579,HBCU,hbcu,ORG
4580,MSI,msi,PRODUCT
4581,8122,8122,DATE
4582,Higher Education,higher education,ORG
4583,Pell Grants,pell grants,PERSON
4584,section 484(a)(1,section 484(a)(1,LAW
4585,"July 1, 2019","july 1, 2019",DATE
4586,"June 30, 2025","june 30, 2025",DATE
4587,Early College Federal,early college federal,ORG
4588,2020–2021,2020–2021,CARDINAL
4589,year 2020–2021,year 2020–2021,DATE
4590,"6,420","6,420",MONEY
4591,year 2021–2022,year 2021–2022,DATE
4592,95,95,CARDINAL
4593,109th,109th,CARDINAL
4594,PLUS,plus,ORG
4595,Parent PLUS,parent plus,EVENT
4596,3.6 percent,3.6 percent,PERCENT
4597,4.6 percent,4.6 percent,PERCENT
4598,9.5 percent,9.5 percent,PERCENT
4599,10.5 percent,10.5 percent,PERCENT
4600,1087e(c,1087e(c,CARDINAL
4601,Federal Direct PLUS,federal direct plus,ORG
4602,0.0 percent,0.0 percent,PERCENT
4603,4.0 percent,4.0 percent,PERCENT
4604,more than two,more than two,CARDINAL
4605,24 months,24 months,DATE
4606,"the fiscal years 2019, 2020","the fiscal years 2019, 2020",DATE
4607,Science and Technology,science and technology,ORG
4608,Office of Cybersecurity Education,office of cybersecurity education,ORG
4609,Awareness,awareness,ORG
4610,the Department an Office of Cybersecurity Education and,the department an office of cybersecurity education and,ORG
4611,Science and Technology Educators Initiative Grants,science and technology educators initiative grants,ORG
4612,the Office of Cybersecurity Education and Awareness,the office of cybersecurity education and awareness,ORG
4613,K–12 Science and Technology Learning Program,k–12 science and technology learning program,ORG
4614,Project Based,project based,ORG
4615,Science and Technology Board of Advisors,science and technology board of advisors,ORG
4616,Research K–12 Science and Technology Education Board of Advisors,research k–12 science and technology education board of advisors,ORG
4617,K–12,k–12,NORP
4618,section 8231 of,section 8231 of,LAW
4619,10 working days,10 working days,DATE
4620,Receipt,receipt,PRODUCT
4621,section 2105,section 2105,LAW
4622,63,63,CARDINAL
4623,84,84,DATE
4624,85,85,DATE
4625,87,87,DATE
4626,89,89,DATE
4627,Any Federal Government,any federal government,ORG
4628,Computing and Information Research Working Group,computing and information research working group,ORG
4629,later than nine months,later than nine months,DATE
4630,an additional 2 years,an additional 2 years,DATE
4631,the Working Group shall,the working group shall,ORG
4632,the Working Group’s,the working group’s,ORG
4633,the Post Secondary Laboratory Development Task Force,the post secondary laboratory development task force,ORG
4634,Post Secondary Laboratory Research Development Task Force,post secondary laboratory research development task force,ORG
4635,Development Task Force,development task force,ORG
4636,The Development Task Force,the development task force,ORG
4637,The White House Office of Science and Technology Policy,the white house office of science and technology policy,ORG
4638,The Office of the Director of National Intelligence,the office of the director of national intelligence,ORG
4639,The Department of Energy,the department of energy,ORG
4640,The Defense Advanced Research Projects Agency,the defense advanced research projects agency,ORG
4641,The National Institute of Science and Technology,the national institute of science and technology,ORG
4642,at least two percent,at least two percent,PERCENT
4643,the Development Task Force’s,the development task force’s,ORG
4644,the Secretary the Development Task Force,the secretary the development task force,ORG
4645,General services,general services,ORG
4646,the Congress which Development Task Force,the congress which development task force,ORG
4647,Office of Cybersecurity and Information Security Professional’s Mentoring Program,office of cybersecurity and information security professional’s mentoring program,ORG
4648,Office of Computing and Information Security Professional’s Mentoring Program,office of computing and information security professional’s mentoring program,ORG
4649,the Department an Office of Computing and Information Security Professional’s Mentoring Program,the department an office of computing and information security professional’s mentoring program,ORG
4650,the Mentoring Coordinator,the mentoring coordinator,ORG
4651,Centers of Academic Computing and Information Assurance,centers of academic computing and information assurance,ORG
4652,Centers of Academic Computer and Information Assurance Distinction,centers of academic computer and information assurance distinction,ORG
4653,Designation of Centers,designation of centers,ORG
4654,Centers of Distinction for Academic Computing and Information Security Assurance,centers of distinction for academic computing and information security assurance,ORG
4655,the Centers for Distinction,the centers for distinction,ORG
4656,a Center of Distinction for Academic Computing and Information Security Assurance,a center of distinction for academic computing and information security assurance,ORG
4657,later than 220 days,later than 220 days,DATE
4658,Lifelong Computer and Information Security Study,lifelong computer and information security study,ORG
4659,Cybersecurity Education and Awareness,cybersecurity education and awareness,ORG
4660,Cybersecurity,cybersecurity,ORG
4661,"3,700,000","3,700,000",MONEY
4662,each of fiscal years 2019 and 2020,each of fiscal years 2019 and 2020,DATE
4663,Security Fellows Program,security fellows program,ORG
4664,6 U.S.C. 121,6 u.s.c. 121,MONEY
4665,the National Cybersecurity Division,the national cybersecurity division,ORG
4666,the Center of Distinction for Academic Computing and Information Security Assurance,the center of distinction for academic computing and information security assurance,ORG
4667,1066b,1066b,DATE
4668,1066d,1066d,DATE
4669,HBCU Capital Financing Advisory Board,hbcu capital financing advisory board,ORG
4670,Success Mentoring Program,success mentoring program,ORG
4671,the current academic year,the current academic year,DATE
4672,the end of the third fiscal year,the end of the third fiscal year,DATE
4673,the end of the fifth fiscal year,the end of the fifth fiscal year,DATE
4674,Success,success,ORG
4675,2 hours,2 hours,TIME
4676,Justice,justice,ORG
4677,section 1001(7,section 1001(7,LAW
4678,section 3033,section 3033,LAW
4679,"fewer than 100,000","fewer than 100,000",CARDINAL
4680,Requirements,requirements,PERSON
4681,Pentagon,pentagon,ORG
4682,1033,1033,DATE
4683,the Department of Defense Excess Personal Property Program,the department of defense excess personal property program,ORG
4684,the National Defense Authorization Act for Fiscal Year 1997,the national defense authorization act for fiscal year 1997,ACT
4685,104–201,104–201,CARDINAL
4686,Enforcement and Removal Operations of ICE,enforcement and removal operations of ice,ORG
4687,210401,210401,CARDINAL
4688,the Violent Crime Control,the violent crime control,ORG
4689,Cross Training,cross training,PERSON
4690,an additional 6 months,an additional 6 months,DATE
4691,Evidence Based,evidence based,ORG
4692,8 hours,8 hours,TIME
4693,an additional 120 days,an additional 120 days,DATE
4694,Limitation on Department of Defense,limitation on department of defense,ORG
4695,the Defense Logistics Agency,the defense logistics agency,ORG
4696,the last day of a fiscal quarter,the last day of a fiscal quarter,DATE
4697,that fiscal quarter,that fiscal quarter,DATE
4698,the last day of a fiscal year,the last day of a fiscal year,DATE
4699,"each of fiscal years 2015, 2016","each of fiscal years 2015, 2016",DATE
4700,State Homeland Security,state homeland security,ORG
4701,XX,xx,GPE
4702,6 U.S.C.,6 u.s.c.,MONEY
4703,603,603,CARDINAL
4704,Protecting Communities,protecting communities,ORG
4705,the National Guard of the State,the national guard of the state,ORG
4706,the third full fiscal year,the third full fiscal year,DATE
4707,the fifth full fiscal year,the fifth full fiscal year,DATE
4708,SWAT,swat,ORG
4709,the preceding 10 years,the preceding 10 years,DATE
4710,fewer than 17,fewer than 17,CARDINAL
4711,fewer than 35,fewer than 35,CARDINAL
4712,2004,2004,DATE
4713,section 2022(b)(1)(A,section 2022(b)(1)(a,LAW
4714,the last quarter of any fiscal year,the last quarter of any fiscal year,DATE
4715,DLA,dla,ORG
4716,MRAP,mrap,PERSON
4717,the Department of,the department of,ORG
4718,the State Coordinator for the State,the state coordinator for the state,ORG
4719,State Coordinator,state coordinator,ORG
4720,the State Coordinator,the state coordinator,ORG
4721,later than 10,later than 10,CARDINAL
4722,State Coordinators,state coordinators,ORG
4723,Inventory,inventory,ORG
4724,Non Controlled,non controlled,ORG
4725,section 2576a(g)(4)(B,section 2576a(g)(4)(b,DATE
4726,Chapter 153,chapter 153,LAW
4727,Ensure Federal,ensure federal,ORG
4728,Edward Byrne Memorial Justice,edward byrne memorial justice,PERSON
4729,Assistance Grants,assistance grants,PERSON
4730,the Urban Area Security Initiative,the urban area security initiative,ORG
4731,the State Homeland Security Grant Program,the state homeland security grant program,ORG
4732,section 2004,section 2004,LAW
4733,605,605,CARDINAL
4734,42 U.S.C. 3751(d)(2,42 u.s.c. 3751(d)(2,MONEY
4735,Federal Law Enforcement Training Center,federal law enforcement training center,ORG
4736,The Federal Law Enforcement Training Center,the federal law enforcement training center,ORG
4737,less than 70 percent,less than 70 percent,PERCENT
4738,"60,000,000","60,000,000",MONEY
4739,42 U.S.C. 3755,42 u.s.c. 3755,MONEY
4740,the third fiscal year,the third fiscal year,DATE
4741,the previous 3 fiscal years,the previous 3 fiscal years,DATE
4742,greater than 18 percent,greater than 18 percent,PERCENT
4743,greater than 30 percent,greater than 30 percent,PERCENT
4744,only 5 percent,only 5 percent,PERCENT
4745,the first hour,the first hour,TIME
4746,Withdrawal of Application for Admission,withdrawal of application for admission,ORG
4747,section 292 of the Immigration and Nationality Act,section 292 of the immigration and nationality act,ACT
4748,CBP,cbp,ORG
4749,Chapter 201,chapter 201,LAW
4750,section 3500(a,section 3500(a,LAW
4751,section 1 of,section 1 of,LAW
4752,the Classified Information Procedures Act,the classified information procedures act,ACT
4753,18 U.S.C. App,18 u.s.c. app,MONEY
4754,Federal Public Defender Organization,federal public defender organization,ORG
4755,Community Defender Organization,community defender organization,ORG
4756,3006A.,3006a.,CARDINAL
4757,the Community Defender Organization,the community defender organization,ORG
4758,a Federal Public Defender Organization,a federal public defender organization,ORG
4759,section 3014,section 3014,DATE
4760,De,de,ORG
4761,Marihuana,marihuana,PERSON
4762,21 U.S.C. 812,21 u.s.c. 812,MONEY
4763,the Controlled Substances Import and Export Act,the controlled substances import and export act,ACT
4764,960,960,CARDINAL
4765,National Forest System Drug Control Act,national forest system drug control act,ACT
4766,The National Forest System Drug Control Act,the national forest system drug control act,ACT
4767,16 U.S.C. 559b,16 u.s.c. 559b,MONEY
4768,section 15002(a,section 15002(a,DATE
4769,16 U.S.C.,16 u.s.c.,PERCENT
4770,marijuana,marijuana,PERSON
4771,section 15004(2,section 15004(2,LAW
4772,1)(e,1)(e,CARDINAL
4773,Community Reinvestment Fund,community reinvestment fund,ORG
4774,2040,2040,DATE
4775,the Social Status of Black Men,the social status of black men,ORG
4776,Appointments,appointments,ORG
4777,the United States Commission on Civil Rights,the united states commission on civil rights,ORG
4778,meet Commission,meet commission,ORG
4779,The Office of the Staff,the office of the staff,ORG
4780,the Commission on Black Men,the commission on black men,ORG
4781,no later than 30 days,no later than 30 days,DATE
4782,a given year,a given year,DATE
4783,minutes,minutes,TIME
4784,later than one week,later than one week,DATE
4785,the year of the first Commission,the year of the first commission,DATE
4786,Cabinet,cabinet,ORG
4787,Chapter 303,chapter 303,LAW
4788,the first 8 weeks,the first 8 weeks,DATE
4789,Inmate,inmate,ORG
4790,moisturizing soap,moisturizing soap,PERSON
4791,Vaseline,vaseline,ORG
4792,ibuprofen,ibuprofen,ORG
4793,the Prison Rape Elimination Act of 2003,the prison rape elimination act of 2003,ACT
4794,15601,15601,DATE
4795,4050,4050,DATE
4796,Overnight,overnight,TIME
4797,419,419,CARDINAL
4798,earlier than 5 years,earlier than 5 years,DATE
4799,the Sentencing Commission,the sentencing commission,ORG
4800,951,951,CARDINAL
4801,18 years old,18 years old,DATE
4802,Title 18,title 18,LAW
4803,section 3582(c)(1,section 3582(c)(1,LAW
4804,the age of 18,the age of 18,DATE
4805,earlier than one year,earlier than one year,DATE
4806,8 U.S.C. 1324(a)(1)(B)(iv,8 u.s.c. 1324(a)(1)(b)(iv,ORG
4807,DEATH PENALTY,death penalty,ORG
4808,section 241,section 241,LAW
4809,section 242,section 242,LAW
4810,section 247(d)(1,section 247(d)(1,LAW
4811,supreme court,supreme court,ORG
4812,351,351,CARDINAL
4813,844,844,CARDINAL
4814,924,924,CARDINAL
4815,1091(b)(1,1091(b)(1,CARDINAL
4816,1201(a,1201(a,DATE
4817,1716(j)(3,1716(j)(3,CARDINAL
4818,1959(a)(1,1959(a)(1,CARDINAL
4819,2280(a)(1,2280(a)(1,CARDINAL
4820,2332(a)(1,2332(a)(1,CARDINAL
4821,Intentional Killing,intentional killing,PERSON
4822,Non Homicide Related,non homicide related,ORG
4823,Treason,treason,ORG
4824,856,856,CARDINAL
4825,article 81(b,article 81(b,LAW
4826,article 85(c,article 85(c,LAW
4827,article 90,article 90,LAW
4828,Mutiny,mutiny,ORG
4829,article 94(b,article 94(b,LAW
4830,article 99,article 99,LAW
4831,article 100,article 100,LAW
4832,article 101,article 101,LAW
4833,article 102,article 102,LAW
4834,article 104,article 104,LAW
4835,906,906,CARDINAL
4836,article 106,article 106,LAW
4837,article 106a,article 106a,LAW
4838,section 910,section 910,LAW
4839,article 110,article 110,LAW
4840,913,913,CARDINAL
4841,article 113,article 113,LAW
4842,918,918,CARDINAL
4843,article 118,article 118,LAW
4844,27,27,CARDINAL
4845,article 4(a,article 4(a,LAW
4846,article 10(1)(A,article 10(1)(a,LAW
4847,article 25a,article 25a,LAW
4848,818,818,CARDINAL
4849,article 18,article 18,LAW
4850,819,819,CARDINAL
4851,article 19,article 19,LAW
4852,820,820,CARDINAL
4853,article 20,article 20,LAW
4854,article 29(b)(2,article 29(b)(2,LAW
4855,843,843,CARDINAL
4856,article 43,article 43,LAW
4857,article 45(b,article 45(b,LAW
4858,article 49,article 49,LAW
4859,850,850,CARDINAL
4860,article 50,article 50,LAW
4861,852,852,CARDINAL
4862,article 52,article 52,LAW
4863,Section 854(c)(1)(A,section 854(c)(1)(a,LAW
4864,article 54(c)(1)(A,article 54(c)(1)(a,LAW
4865,861,861,CARDINAL
4866,article 61,article 61,LAW
4867,article 60(c,article 60(c,LAW
4868,article 66(b,article 66(b,LAW
4869,article 67(a,article 67(a,LAW
4870,article 71,article 71,LAW
4871,article 134,article 134,LAW
4872,at least 5,at least 5,CARDINAL
4873,950b,950b,PRODUCT
4874,chapter 47A,chapter 47a,LAW
4875,228,228,CARDINAL
4876,chapter 228,chapter 228,LAW
4877,2516(1)(a,2516(1)(a,CARDINAL
4878,Chapter 207,chapter 207,LAW
4879,section 3142(f)(1)(B,section 3142(f)(1)(b,LAW
4880,Venue,venue,GPE
4881,221,221,CARDINAL
4882,section 3235,section 3235,LAW
4883,3235,3235,DATE
4884,Chapter 213,chapter 213,LAW
4885,Voter Empowerment Act,voter empowerment act,ACT
4886,Determination of States,determination of states,ORG
4887,section 8009 of this Act,section 8009 of this act,ACT
4888,the Election Assistance Commission,the election assistance commission,ORG
4889,9(a)(2,9(a)(2,CARDINAL
4890,Nonpartisan Manner,nonpartisan manner,PERSON
4891,the Uniformed and Overseas Citizens Absentee Voting Act,the uniformed and overseas citizens absentee voting act,ACT
4892,20302,20302,DATE
4893,the Voting Accessibility for the Elderly and Handicapped Act,the voting accessibility for the elderly and handicapped act,ACT
